Tags	Asker Reputation	Asker Id	Asker Name	Link to Asker	Is Answered	View Count	Answer Count	Score	last_activity_date	creation_date	Question Id	link	Title	Answerer Reputation	Answerer Id	user_type	Answerer Name	Answerer Prof Link	Is Accepted	Answer Score	Last Activity data	Last Edited date	Creation date	Answer Id 
['java', 'date', 'iso8601']	3719	157229	Ice09	https://stackoverflow.com/users/157229/ice09	True	540358	28	623	1571917350	1265305959	2201925	https://stackoverflow.com/questions/2201925/converting-iso-8601-compliant-string-to-java-util-date	Converting ISO 8601-compliant String to java.util.Date	325	1760261	registered	tmandry	registered	https://stackoverflow.com/users/1760261/tmandry	False	9	1377180335	1377180335	18382779
['java', 'date', 'iso8601']	3719	157229	Ice09	https://stackoverflow.com/users/157229/ice09	True	540358	28	623	1571917350	1265305959	2201925	https://stackoverflow.com/questions/2201925/converting-iso-8601-compliant-string-to-java-util-date	Converting ISO 8601-compliant String to java.util.Date	3926	356323	registered	david_p	registered	https://stackoverflow.com/users/356323/david-p	False	67	1373034223	1373034223	17491143
['java', 'date', 'iso8601']	3719	157229	Ice09	https://stackoverflow.com/users/157229/ice09	True	540358	28	623	1571917350	1265305959	2201925	https://stackoverflow.com/questions/2201925/converting-iso-8601-compliant-string-to-java-util-date	Converting ISO 8601-compliant String to java.util.Date	3371	324446	registered	AKh	registered	https://stackoverflow.com/users/324446/akh	False	-1	1372202886	1372202886	17309209
['java', 'date', 'iso8601']	3719	157229	Ice09	https://stackoverflow.com/users/157229/ice09	True	540358	28	623	1571917350	1265305959	2201925	https://stackoverflow.com/questions/2201925/converting-iso-8601-compliant-string-to-java-util-date	Converting ISO 8601-compliant String to java.util.Date	2805	2709	registered	Alexander Klimetschek	registered	https://stackoverflow.com/users/2709/alexander-klimetschek	False	3	1366626513	1366626513	16144826
['java', 'date', 'iso8601']	3719	157229	Ice09	https://stackoverflow.com/users/157229/ice09	True	540358	28	623	1571917350	1265305959	2201925	https://stackoverflow.com/questions/2201925/converting-iso-8601-compliant-string-to-java-util-date	Converting ISO 8601-compliant String to java.util.Date	5483	651794	registered	James Scriven	registered	https://stackoverflow.com/users/651794/james-scriven	False	20	1357730104	1302715640	5653145
['java', 'io', 'java.util.scanner']	3486	1779488	blekione	https://stackoverflow.com/users/1779488/blekione	True	437982	16	623	1569950406	1351355821	13102045	https://stackoverflow.com/questions/13102045/scanner-is-skipping-nextline-after-using-next-or-nextfoo	Scanner is skipping nextLine() after using next() or nextFoo()?	217	11199879	registered	Kaplan	registered	https://stackoverflow.com/users/11199879/kaplan	False	1	1569950406	1569950406	58189583
['java', 'io', 'java.util.scanner']	3486	1779488	blekione	https://stackoverflow.com/users/1779488/blekione	True	437982	16	623	1569950406	1351355821	13102045	https://stackoverflow.com/questions/13102045/scanner-is-skipping-nextline-after-using-next-or-nextfoo	Scanner is skipping nextLine() after using next() or nextFoo()?	101305	1393766	registered	Pshemo	registered	https://stackoverflow.com/users/1393766/pshemo	False	23	1561387947	1476053501	39949330
['java', 'io', 'java.util.scanner']	3486	1779488	blekione	https://stackoverflow.com/users/1779488/blekione	True	437982	16	623	1569950406	1351355821	13102045	https://stackoverflow.com/questions/13102045/scanner-is-skipping-nextline-after-using-next-or-nextfoo	Scanner is skipping nextLine() after using next() or nextFoo()?	69	9813194	registered	Harsh Shah	registered	https://stackoverflow.com/users/9813194/harsh-shah	False	2	1547666658	1547666658	54223960
['java', 'io', 'java.util.scanner']	3486	1779488	blekione	https://stackoverflow.com/users/1779488/blekione	True	437982	16	623	1569950406	1351355821	13102045	https://stackoverflow.com/questions/13102045/scanner-is-skipping-nextline-after-using-next-or-nextfoo	Scanner is skipping nextLine() after using next() or nextFoo()?	175971	1679863	registered	Rohit Jain	registered	https://stackoverflow.com/users/1679863/rohit-jain	True	746	1540949489	1351355960	13102066
['java', 'io', 'java.util.scanner']	3486	1779488	blekione	https://stackoverflow.com/users/1779488/blekione	True	437982	16	623	1569950406	1351355821	13102045	https://stackoverflow.com/questions/13102045/scanner-is-skipping-nextline-after-using-next-or-nextfoo	Scanner is skipping nextLine() after using next() or nextFoo()?	2881	5670752	registered	Taslim Oseni	registered	https://stackoverflow.com/users/5670752/taslim-oseni	False	3	1515321626	1515321181	48136285
['java', 'io', 'java.util.scanner']	3486	1779488	blekione	https://stackoverflow.com/users/1779488/blekione	True	437982	16	623	1569950406	1351355821	13102045	https://stackoverflow.com/questions/13102045/scanner-is-skipping-nextline-after-using-next-or-nextfoo	Scanner is skipping nextLine() after using next() or nextFoo()?	9100	246041	registered	Prine	registered	https://stackoverflow.com/users/246041/prine	False	191	1514530656	1313324688	7056782
['java', 'io', 'java.util.scanner']	3486	1779488	blekione	https://stackoverflow.com/users/1779488/blekione	True	437982	16	623	1569950406	1351355821	13102045	https://stackoverflow.com/questions/13102045/scanner-is-skipping-nextline-after-using-next-or-nextfoo	Scanner is skipping nextLine() after using next() or nextFoo()?	391	8355854	registered	shankar upadhyay	registered	https://stackoverflow.com/users/8355854/shankar-upadhyay	False	7	1505385934	1505384192	46216444
['java', 'io', 'java.util.scanner']	3486	1779488	blekione	https://stackoverflow.com/users/1779488/blekione	True	437982	16	623	1569950406	1351355821	13102045	https://stackoverflow.com/questions/13102045/scanner-is-skipping-nextline-after-using-next-or-nextfoo	Scanner is skipping nextLine() after using next() or nextFoo()?	519	4087817	registered	Neeraj Gahlawat	registered	https://stackoverflow.com/users/4087817/neeraj-gahlawat	False	1	1501386505	1501386505	45396161
['java', 'io', 'java.util.scanner']	3486	1779488	blekione	https://stackoverflow.com/users/1779488/blekione	True	437982	16	623	1569950406	1351355821	13102045	https://stackoverflow.com/questions/13102045/scanner-is-skipping-nextline-after-using-next-or-nextfoo	Scanner is skipping nextLine() after using next() or nextFoo()?	428	2141469	registered	Andr&#233; Valenti	registered	https://stackoverflow.com/users/2141469/andr%c3%a9-valenti	False	9	1497984761	1497984761	44660943
['java', 'io', 'java.util.scanner']	3486	1779488	blekione	https://stackoverflow.com/users/1779488/blekione	True	437982	16	623	1569950406	1351355821	13102045	https://stackoverflow.com/questions/13102045/scanner-is-skipping-nextline-after-using-next-or-nextfoo	Scanner is skipping nextLine() after using next() or nextFoo()?	498	7708319	registered	NIKUNJ KHOKHAR	registered	https://stackoverflow.com/users/7708319/nikunj-khokhar	False	8	1497600775	1497600775	44584175
['java', 'io', 'java.util.scanner']	3486	1779488	blekione	https://stackoverflow.com/users/1779488/blekione	True	437982	16	623	1569950406	1351355821	13102045	https://stackoverflow.com/questions/13102045/scanner-is-skipping-nextline-after-using-next-or-nextfoo	Scanner is skipping nextLine() after using next() or nextFoo()?	16842	143585	registered	Denis Tulskiy	registered	https://stackoverflow.com/users/143585/denis-tulskiy	False	41	1488175019	1395592512	22593693
['java', 'io', 'java.util.scanner']	3486	1779488	blekione	https://stackoverflow.com/users/1779488/blekione	True	437982	16	623	1569950406	1351355821	13102045	https://stackoverflow.com/questions/13102045/scanner-is-skipping-nextline-after-using-next-or-nextfoo	Scanner is skipping nextLine() after using next() or nextFoo()?	312	6074708	registered	Urvashi Gupta	registered	https://stackoverflow.com/users/6074708/urvashi-gupta	False	8	1479343889	1479343889	40644983
['java', 'io', 'java.util.scanner']	3486	1779488	blekione	https://stackoverflow.com/users/1779488/blekione	True	437982	16	623	1569950406	1351355821	13102045	https://stackoverflow.com/questions/13102045/scanner-is-skipping-nextline-after-using-next-or-nextfoo	Scanner is skipping nextLine() after using next() or nextFoo()?	181	4450851	registered	Tobias Johansson	registered	https://stackoverflow.com/users/4450851/tobias-johansson	False	-2	1426244814	1426244814	29030658
['java', 'io', 'java.util.scanner']	3486	1779488	blekione	https://stackoverflow.com/users/1779488/blekione	True	437982	16	623	1569950406	1351355821	13102045	https://stackoverflow.com/questions/13102045/scanner-is-skipping-nextline-after-using-next-or-nextfoo	Scanner is skipping nextLine() after using next() or nextFoo()?	439	3692155	registered	Castaldi	registered	https://stackoverflow.com/users/3692155/castaldi	False	11	1406111482	1406110851	24907860
['java', 'io', 'java.util.scanner']	3486	1779488	blekione	https://stackoverflow.com/users/1779488/blekione	True	437982	16	623	1569950406	1351355821	13102045	https://stackoverflow.com/questions/13102045/scanner-is-skipping-nextline-after-using-next-or-nextfoo	Scanner is skipping nextLine() after using next() or nextFoo()?	6154	1351298	registered	Electric Coffee	registered	https://stackoverflow.com/users/1351298/electric-coffee	False	30	1361656883	1361656883	15046253
['java', 'io', 'java.util.scanner']	3486	1779488	blekione	https://stackoverflow.com/users/1779488/blekione	True	437982	16	623	1569950406	1351355821	13102045	https://stackoverflow.com/questions/13102045/scanner-is-skipping-nextline-after-using-next-or-nextfoo	Scanner is skipping nextLine() after using next() or nextFoo()?	316416	256196	moderator	Bohemian	moderator	https://stackoverflow.com/users/256196/bohemian	False	74	1313324735	1313324735	7056786
['java', 'java-8', 'java-stream']	72626	1426227	cassiomolin	https://stackoverflow.com/users/1426227/cassiomolin	True	307977	18	621	1557715875	1414795995	26684562	https://stackoverflow.com/questions/26684562/whats-the-difference-between-map-and-flatmap-methods-in-java-8	What&#39;s the difference between map and flatMap methods in Java 8?	2311	3035746	registered	TechDog	registered	https://stackoverflow.com/users/3035746/techdog	False	147	1557715875	1462810730	37120688
['java', 'java-8', 'java-stream']	72626	1426227	cassiomolin	https://stackoverflow.com/users/1426227/cassiomolin	True	307977	18	621	1557715875	1414795995	26684562	https://stackoverflow.com/questions/26684562/whats-the-difference-between-map-and-flatmap-methods-in-java-8	What&#39;s the difference between map and flatMap methods in Java 8?	7773	619860	registered	nxhoaf	registered	https://stackoverflow.com/users/619860/nxhoaf	False	84	1554216431	1531739240	51360374
['java', 'java-8', 'java-stream']	72626	1426227	cassiomolin	https://stackoverflow.com/users/1426227/cassiomolin	True	307977	18	621	1557715875	1414795995	26684562	https://stackoverflow.com/questions/26684562/whats-the-difference-between-map-and-flatmap-methods-in-java-8	What&#39;s the difference between map and flatMap methods in Java 8?	1100	1973933	registered	Melad Basilius	registered	https://stackoverflow.com/users/1973933/melad-basilius	False	1	1552661049	1552661049	55185129
['java', 'java-8', 'java-stream']	72626	1426227	cassiomolin	https://stackoverflow.com/users/1426227/cassiomolin	True	307977	18	621	1557715875	1414795995	26684562	https://stackoverflow.com/questions/26684562/whats-the-difference-between-map-and-flatmap-methods-in-java-8	What&#39;s the difference between map and flatMap methods in Java 8?	3444	757695	registered	Rudy Vissers	registered	https://stackoverflow.com/users/757695/rudy-vissers	False	214	1546602602	1450347583	34332065
['java', 'java-8', 'java-stream']	72626	1426227	cassiomolin	https://stackoverflow.com/users/1426227/cassiomolin	True	307977	18	621	1557715875	1414795995	26684562	https://stackoverflow.com/questions/26684562/whats-the-difference-between-map-and-flatmap-methods-in-java-8	What&#39;s the difference between map and flatMap methods in Java 8?	283	6236211	registered	Saurabh Oza	registered	https://stackoverflow.com/users/6236211/saurabh-oza	False	-2	1546006552	1546006552	53959912
['java', 'java-8', 'java-stream']	72626	1426227	cassiomolin	https://stackoverflow.com/users/1426227/cassiomolin	True	307977	18	621	1557715875	1414795995	26684562	https://stackoverflow.com/questions/26684562/whats-the-difference-between-map-and-flatmap-methods-in-java-8	What&#39;s the difference between map and flatMap methods in Java 8?	2468	755401	registered	arthur	registered	https://stackoverflow.com/users/755401/arthur	False	11	1539171302	1521112027	49297863
['java', 'java-8', 'java-stream']	72626	1426227	cassiomolin	https://stackoverflow.com/users/1426227/cassiomolin	True	307977	18	621	1557715875	1414795995	26684562	https://stackoverflow.com/questions/26684562/whats-the-difference-between-map-and-flatmap-methods-in-java-8	What&#39;s the difference between map and flatMap methods in Java 8?	3037	4469944	registered	S.K.	registered	https://stackoverflow.com/users/4469944/s-k	False	0	1537810571	1537810571	52484577
['java', 'java-8', 'java-stream']	72626	1426227	cassiomolin	https://stackoverflow.com/users/1426227/cassiomolin	True	307977	18	621	1557715875	1414795995	26684562	https://stackoverflow.com/questions/26684562/whats-the-difference-between-map-and-flatmap-methods-in-java-8	What&#39;s the difference between map and flatMap methods in Java 8?	79307	1059372	registered	Eugene	registered	https://stackoverflow.com/users/1059372/eugene	False	13	1536527034	1536527034	52248643
['java', 'java-8', 'java-stream']	72626	1426227	cassiomolin	https://stackoverflow.com/users/1426227/cassiomolin	True	307977	18	621	1557715875	1414795995	26684562	https://stackoverflow.com/questions/26684562/whats-the-difference-between-map-and-flatmap-methods-in-java-8	What&#39;s the difference between map and flatMap methods in Java 8?	391	3410093	registered	lalitbhagtani	registered	https://stackoverflow.com/users/3410093/lalitbhagtani	False	11	1532703077	1486723467	42157396
